Year,State,State ANSI,Ag District,Ag District Code,County,County ANSI,Value
2018,INDIANA,18,NORTHEAST,30,HUNTINGTON,69,"2,052"
2018,INDIANA,18,SOUTH CENTRAL,80,JACKSON,71,"2,052"
2018,INDIANA,18,NORTHWEST,10,JASPER,73,"2,052"
2018,INDIANA,18,EAST CENTRAL,60,JAY,75,"2,052"
2018,INDIANA,18,SOUTHEAST,90,JEFFERSON,77,"2,052"
2018,INDIANA,18,SOUTHEAST,90,JENNINGS,79,"2,052"
2018,INDIANA,18,SOUTHWEST,70,KNOX,83,"2,052"
2018,INDIANA,18,NORTH CENTRAL,20,KOSCIUSKO,85,"2,052"
2018,INDIANA,18,NORTHEAST,30,LAGRANGE,87,"2,052"
2018,INDIANA,18,NORTHWEST,10,LAKE,89,"2,052"
2018,INDIANA,18,NORTHWEST,10,LA PORTE,91,"2,052"
2018,INDIANA,18,SOUTH CENTRAL,80,LAWRENCE,93,"2,052"
2018,INDIANA,18,CENTRAL,50,MADISON,95,"2,052"
2018,INDIANA,18,NORTH CENTRAL,20,MARSHALL,99,"2,052"
2018,INDIANA,18,NORTH CENTRAL,20,MIAMI,103,"2,052"
2018,INDIANA,18,SOUTH CENTRAL,80,MONROE,105,"2,052"
2018,INDIANA,18,WEST CENTRAL,40,MONTGOMERY,107,"2,052"
2018,INDIANA,18,CENTRAL,50,MORGAN,109,"2,052"
2018,INDIANA,18,NORTHWEST,10,NEWTON,111,"2,052"
2018,INDIANA,18,NORTHEAST,30,NOBLE,113,"2,052"
2018,INDIANA,18,SOUTHEAST,90,OHIO,115,"2,052"
2018,INDIANA,18,SOUTH CENTRAL,80,ORANGE,117,"2,052"
2018,INDIANA,18,WEST CENTRAL,40,PARKE,121,"2,052"
2018,INDIANA,18,SOUTH CENTRAL,80,PERRY,123,"2,052"
2018,INDIANA,18,NORTHWEST,10,PORTER,127,"2,052"
2018,INDIANA,18,SOUTHWEST,70,POSEY,129,"2,052"
2018,INDIANA,18,NORTHWEST,10,PULASKI,131,"2,052"
2018,INDIANA,18,WEST CENTRAL,40,PUTNAM,133,"2,052"
2018,INDIANA,18,EAST CENTRAL,60,RANDOLPH,135,"2,052"
2018,INDIANA,18,SOUTHEAST,90,RIPLEY,137,"2,052"
2018,INDIANA,18,CENTRAL,50,RUSH,139,"2,052"
2018,INDIANA,18,NORTH CENTRAL,20,ST. JOSEPH,141,"2,052"
2018,INDIANA,18,SOUTHEAST,90,SCOTT,143,"2,052"
2018,INDIANA,18,CENTRAL,50,SHELBY,145,"2,052"
2018,INDIANA,18,SOUTHWEST,70,SPENCER,147,"2,052"
2018,INDIANA,18,NORTHWEST,10,STARKE,149,"2,052"
2018,INDIANA,18,NORTHEAST,30,STEUBEN,151,"2,052"
2018,INDIANA,18,SOUTHWEST,70,SULLIVAN,153,"2,052"
2018,INDIANA,18,SOUTHEAST,90,SWITZERLAND,155,"2,052"
2018,INDIANA,18,WEST CENTRAL,40,TIPPECANOE,157,"2,052"
2018,INDIANA,18,EAST CENTRAL,60,UNION,161,"2,052"
2018,INDIANA,18,SOUTHWEST,70,VANDERBURGH,163,"2,052"
2018,INDIANA,18,WEST CENTRAL,40,VERMILLION,165,"2,052"
2018,INDIANA,18,WEST CENTRAL,40,VIGO,167,"2,052"
2018,INDIANA,18,NORTH CENTRAL,20,WABASH,169,"2,052"
2018,INDIANA,18,WEST CENTRAL,40,WARREN,171,"2,052"
2018,INDIANA,18,SOUTHWEST,70,WARRICK,173,"2,052"
2018,INDIANA,18,SOUTH CENTRAL,80,WASHINGTON,175,"2,052"
2018,INDIANA,18,EAST CENTRAL,60,WAYNE,177,"2,052"
2018,INDIANA,18,NORTHEAST,30,WELLS,179,"2,052"
2018,INDIANA,18,NORTHWEST,10,WHITE,181,"2,052"
2018,INDIANA,18,NORTHEAST,30,WHITLEY,183,"2,052"
2018,INDIANA,18,SOUTH CENTRAL,80,BROWN,13,"2,052"
2018,INDIANA,18,SOUTH CENTRAL,80,FLOYD,43,"2,052"
2018,INDIANA,18,WEST CENTRAL,40,FOUNTAIN,45,"2,052"
2018,INDIANA,18,CENTRAL,50,JOHNSON,81,"2,052"
2018,INDIANA,18,CENTRAL,50,MARION,97,"2,052"
2018,INDIANA,18,SOUTHWEST,70,MARTIN,101,"2,052"
2018,INDIANA,18,WEST CENTRAL,40,OWEN,119,"2,052"
2018,INDIANA,18,SOUTHWEST,70,PIKE,125,"2,052"
2018,INDIANA,18,CENTRAL,50,TIPTON,159,"2,052"
2018,IOWA,19,SOUTHWEST,70,ADAIR,1,"2,097"
2018,IOWA,19,SOUTHWEST,70,ADAMS,3,"2,097"
2018,IOWA,19,NORTHEAST,30,ALLAMAKEE,5,"2,097"
2018,IOWA,19,SOUTH CENTRAL,80,APPANOOSE,7,"2,097"
2018,IOWA,19,WEST CENTRAL,40,AUDUBON,9,"2,097"
2018,IOWA,19,EAST CENTRAL,60,BENTON,11,"2,097"
2018,IOWA,19,NORTHEAST,30,BLACK HAWK,13,"2,097"
2018,IOWA,19,CENTRAL,50,BOONE,15,"2,097"
2018,IOWA,19,NORTHEAST,30,BREMER,17,"2,097"
2018,IOWA,19,NORTHEAST,30,BUCHANAN,19,"2,097"
2018,IOWA,19,NORTHWEST,10,BUENA VISTA,21,"2,097"
2018,IOWA,19,NORTH CENTRAL,20,BUTLER,23,"2,097"
2018,IOWA,19,WEST CENTRAL,40,CALHOUN,25,"2,097"
2018,IOWA,19,WEST CENTRAL,40,CARROLL,27,"2,097"
2018,IOWA,19,SOUTHWEST,70,CASS,29,"2,097"
2018,IOWA,19,EAST CENTRAL,60,CEDAR,31,"2,097"
2018,IOWA,19,NORTH CENTRAL,20,CERRO GORDO,33,"2,097"
2018,IOWA,19,NORTHWEST,10,CHEROKEE,35,"2,097"
2018,IOWA,19,NORTHEAST,30,CHICKASAW,37,"2,097"
2018,IOWA,19,SOUTH CENTRAL,80,CLARKE,39,"2,097"
2018,IOWA,19,NORTHWEST,10,CLAY,41,"2,097"
2018,IOWA,19,NORTHEAST,30,CLAYTON,43,"2,097"
2018,IOWA,19,EAST CENTRAL,60,CLINTON,45,"2,097"
2018,IOWA,19,WEST CENTRAL,40,CRAWFORD,47,"2,097"
2018,IOWA,19,CENTRAL,50,DALLAS,49,"2,097"
2018,IOWA,19,SOUTHEAST,90,DAVIS,51,"2,097"
2018,IOWA,19,SOUTH CENTRAL,80,DECATUR,53,"2,097"
2018,IOWA,19,NORTHEAST,30,DELAWARE,55,"2,097"
2018,IOWA,19,SOUTHEAST,90,DES MOINES,57,"2,097"
2018,IOWA,19,NORTHWEST,10,DICKINSON,59,"2,097"
2018,IOWA,19,NORTHEAST,30,DUBUQUE,61,"2,097"
2018,IOWA,19,NORTHWEST,10,EMMET,63,"2,097"
2018,IOWA,19,NORTHEAST,30,FAYETTE,65,"2,097"
2018,IOWA,19,NORTH CENTRAL,20,FLOYD,67,"2,097"
2018,IOWA,19,NORTH CENTRAL,20,FRANKLIN,69,"2,097"
2018,IOWA,19,SOUTHWEST,70,FREMONT,71,"2,097"
2018,IOWA,19,WEST CENTRAL,40,GREENE,73,"2,097"
2018,IOWA,19,CENTRAL,50,GRUNDY,75,"2,097"
2018,IOWA,19,WEST CENTRAL,40,GUTHRIE,77,"2,097"
2018,IOWA,19,CENTRAL,50,HAMILTON,79,"2,097"
2018,IOWA,19,NORTH CENTRAL,20,HANCOCK,81,"2,097"
2018,IOWA,19,CENTRAL,50,HARDIN,83,"2,097"
2018,IOWA,19,WEST CENTRAL,40,HARRISON,85,"2,097"
2018,IOWA,19,SOUTHEAST,90,HENRY,87,"2,097"
2018,IOWA,19,NORTHEAST,30,HOWARD,89,"2,097"
2018,IOWA,19,NORTH CENTRAL,20,HUMBOLDT,91,"2,097"
2018,IOWA,19,WEST CENTRAL,40,IDA,93,"2,097"
2018,IOWA,19,EAST CENTRAL,60,IOWA,95,"2,097"
2018,IOWA,19,EAST CENTRAL,60,JACKSON,97,"2,097"
2018,IOWA,19,CENTRAL,50,JASPER,99,"2,097"
2018,IOWA,19,SOUTHEAST,90,JEFFERSON,101,"2,097"
2018,IOWA,19,EAST CENTRAL,60,JOHNSON,103,"2,097"
2018,IOWA,19,EAST CENTRAL,60,JONES,105,"2,097"
2018,IOWA,19,SOUTHEAST,90,KEOKUK,107,"2,097"
2018,IOWA,19,NORTH CENTRAL,20,KOSSUTH,109,"2,097"
2018,IOWA,19,SOUTHEAST,90,LEE,111,"2,097"
2018,IOWA,19,EAST CENTRAL,60,LINN,113,"2,097"
2018,IOWA,19,SOUTHEAST,90,LOUISA,115,"2,097"
2018,IOWA,19,SOUTH CENTRAL,80,LUCAS,117,"2,097"
2018,IOWA,19,NORTHWEST,10,LYON,119,"2,097"
2018,IOWA,19,SOUTH CENTRAL,80,MADISON,121,"2,097"
2018,IOWA,19,SOUTHEAST,90,MAHASKA,123,"2,097"
2018,IOWA,19,SOUTH CENTRAL,80,MARION,125,"2,097"
2018,IOWA,19,CENTRAL,50,MARSHALL,127,"2,097"
2018,IOWA,19,NORTH CENTRAL,20,MITCHELL,131,"2,097"
2018,IOWA,19,WEST CENTRAL,40,MONONA,133,"2,097"
2018,IOWA,19,SOUTH CENTRAL,80,MONROE,135,"2,097"
2018,IOWA,19,SOUTHWEST,70,MONTGOMERY,137,"2,097"
2018,IOWA,19,EAST CENTRAL,60,MUSCATINE,139,"2,097"
2018,IOWA,19,NORTHWEST,10,O BRIEN,141,"2,097"
2018,IOWA,19,NORTHWEST,10,OSCEOLA,143,"2,097"
2018,IOWA,19,SOUTHWEST,70,PAGE,145,"2,097"
2018,IOWA,19,NORTHWEST,10,PALO ALTO,147,"2,097"
2018,IOWA,19,NORTHWEST,10,PLYMOUTH,149,"2,097"
2018,IOWA,19,NORTHWEST,10,POCAHONTAS,151,"2,097"
2018,IOWA,19,CENTRAL,50,POLK,153,"2,097"
2018,IOWA,19,CENTRAL,50,POWESHIEK,157,"2,097"
2018,IOWA,19,SOUTH CENTRAL,80,RINGGOLD,159,"2,097"
2018,IOWA,19,WEST CENTRAL,40,SAC,161,"2,097"
2018,IOWA,19,EAST CENTRAL,60,SCOTT,163,"2,097"
2018,IOWA,19,WEST CENTRAL,40,SHELBY,165,"2,097"
2018,IOWA,19,NORTHWEST,10,SIOUX,167,"2,097"
2018,IOWA,19,CENTRAL,50,STORY,169,"2,097"
2018,IOWA,19,CENTRAL,50,TAMA,171,"2,097"
2018,IOWA,19,SOUTH CENTRAL,80,UNION,175,"2,097"
2018,IOWA,19,SOUTHEAST,90,VAN BUREN,177,"2,097"
2018,IOWA,19,SOUTHEAST,90,WAPELLO,179,"2,097"
2018,IOWA,19,SOUTH CENTRAL,80,WARREN,181,"2,097"
2018,IOWA,19,SOUTHEAST,90,WASHINGTON,183,"2,097"
2018,IOWA,19,SOUTH CENTRAL,80,WAYNE,185,"2,097"
2018,IOWA,19,CENTRAL,50,WEBSTER,187,"2,097"
2018,IOWA,19,NORTH CENTRAL,20,WINNEBAGO,189,"2,097"
2018,IOWA,19,NORTHEAST,30,WINNESHIEK,191,"2,097"
2018,IOWA,19,WEST CENTRAL,40,WOODBURY,193,"2,097"
2018,IOWA,19,NORTH CENTRAL,20,WORTH,195,"2,097"
2018,IOWA,19,NORTH CENTRAL,20,WRIGHT,197,"2,097"
2018,IOWA,19,SOUTHWEST,70,MILLS,129,"2,097"
2018,IOWA,19,SOUTHWEST,70,POTTAWATTAMIE,155,"2,097"
2018,IOWA,19,SOUTHWEST,70,TAYLOR,173,"2,097"
2017,ILLINOIS,17,WEST,30,ADAMS,1,"1,947"
2017,ILLINOIS,17,SOUTHWEST,80,ALEXANDER,3,"1,947"
2017,ILLINOIS,17,WEST SOUTHWEST,60,BOND,5,"1,947"
2017,ILLINOIS,17,NORTHEAST,20,BOONE,7,"1,947"
2017,ILLINOIS,17,WEST,30,BROWN,9,"1,947"
2017,ILLINOIS,17,NORTHWEST,10,BUREAU,11,"1,947"
2017,ILLINOIS,17,WEST SOUTHWEST,60,CALHOUN,13,"1,947"
2017,ILLINOIS,17,NORTHWEST,10,CARROLL,15,"1,947"
2017,ILLINOIS,17,WEST SOUTHWEST,60,CASS,17,"1,947"
2017,ILLINOIS,17,EAST,50,CHAMPAIGN,19,"1,947"
2017,ILLINOIS,17,WEST SOUTHWEST,60,CHRISTIAN,21,"1,947"
2017,ILLINOIS,17,EAST SOUTHEAST,70,CLARK,23,"1,947"
2017,ILLINOIS,17,EAST SOUTHEAST,70,CLAY,25,"1,947"
2017,ILLINOIS,17,SOUTHWEST,80,CLINTON,27,"1,947"
2017,ILLINOIS,17,EAST SOUTHEAST,70,COLES,29,"1,947"
2017,ILLINOIS,17,EAST SOUTHEAST,70,CRAWFORD,33,"1,947"
2017,ILLINOIS,17,EAST SOUTHEAST,70,CUMBERLAND,35,"1,947"
2017,ILLINOIS,17,NORTHEAST,20,DE KALB,37,"1,947"
2017,ILLINOIS,17,CENTRAL,40,DE WITT,39,"1,947"
2017,ILLINOIS,17,EAST SOUTHEAST,70,DOUGLAS,41,"1,947"
2017,ILLINOIS,17,EAST SOUTHEAST,70,EDGAR,45,"1,947"
2017,ILLINOIS,17,SOUTHEAST,90,EDWARDS,47,"1,947"
2017,ILLINOIS,17,EAST SOUTHEAST,70,EFFINGHAM,49,"1,947"
2017,ILLINOIS,17,EAST SOUTHEAST,70,FAYETTE,51,"1,947"
2017,ILLINOIS,17,EAST,50,FORD,53,"1,947"
2017,ILLINOIS,17,SOUTHEAST,90,FRANKLIN,55,"1,947"
2017,ILLINOIS,17,WEST,30,FULTON,57,"1,947"
2017,ILLINOIS,17,SOUTHEAST,90,GALLATIN,59,"1,947"
2017,ILLINOIS,17,WEST SOUTHWEST,60,GREENE,61,"1,947"
2017,ILLINOIS,17,NORTHEAST,20,GRUNDY,63,"1,947"
2017,ILLINOIS,17,SOUTHEAST,90,HAMILTON,65,"1,947"
2017,ILLINOIS,17,WEST,30,HANCOCK,67,"1,947"
2017,ILLINOIS,17,WEST,30,HENDERSON,71,"1,947"
2017,ILLINOIS,17,NORTHWEST,10,HENRY,73,"1,947"
2017,ILLINOIS,17,EAST,50,IROQUOIS,75,"1,947"
2017,ILLINOIS,17,SOUTHWEST,80,JACKSON,77,"1,947"
2017,ILLINOIS,17,EAST SOUTHEAST,70,JASPER,79,"1,947"
2017,ILLINOIS,17,SOUTHEAST,90,JEFFERSON,81,"1,947"
2017,ILLINOIS,17,WEST SOUTHWEST,60,JERSEY,83,"1,947"
2017,ILLINOIS,17,NORTHWEST,10,JO DAVIESS,85,"1,947"
2017,ILLINOIS,17,SOUTHWEST,80,JOHNSON,87,"1,947"
2017,ILLINOIS,17,NORTHEAST,20,KANE,89,"1,947"
2017,ILLINOIS,17,EAST,50,KANKAKEE,91,"1,947"
2017,ILLINOIS,17,NORTHEAST,20,KENDALL,93,"1,947"
2017,ILLINOIS,17,WEST,30,KNOX,95,"1,947"
2017,ILLINOIS,17,NORTHEAST,20,LA SALLE,99,"1,947"
2017,ILLINOIS,17,EAST SOUTHEAST,70,LAWRENCE,101,"1,947"
2017,ILLINOIS,17,NORTHWEST,10,LEE,103,"1,947"
2017,ILLINOIS,17,EAST,50,LIVINGSTON,105,"1,947"
2017,ILLINOIS,17,CENTRAL,40,LOGAN,107,"1,947"
