Year,State,State ANSI,Ag District,Ag District Code,County,County ANSI,Value
2011,IOWA,19,SOUTHWEST,70,POTTAWATTAMIE,155,52.6
2011,IOWA,19,CENTRAL,50,POWESHIEK,157,56.5
2011,IOWA,19,SOUTH CENTRAL,80,RINGGOLD,159,43.7
2011,IOWA,19,WEST CENTRAL,40,SAC,161,51.2
2011,IOWA,19,EAST CENTRAL,60,SCOTT,163,64
2011,IOWA,19,WEST CENTRAL,40,SHELBY,165,51.2
2011,IOWA,19,NORTHWEST,10,SIOUX,167,55.7
2011,IOWA,19,CENTRAL,50,STORY,169,51.7
2011,IOWA,19,CENTRAL,50,TAMA,171,57.9
2011,IOWA,19,SOUTHWEST,70,TAYLOR,173,38.6
2011,IOWA,19,SOUTH CENTRAL,80,UNION,175,53
2011,IOWA,19,SOUTHEAST,90,VAN BUREN,177,35.2
2011,IOWA,19,SOUTHEAST,90,WAPELLO,179,42.6
2011,IOWA,19,SOUTH CENTRAL,80,WARREN,181,45.5
2011,IOWA,19,SOUTHEAST,90,WASHINGTON,183,55.5
2011,IOWA,19,SOUTH CENTRAL,80,WAYNE,185,45.1
2011,IOWA,19,CENTRAL,50,WEBSTER,187,51.9
2011,IOWA,19,NORTH CENTRAL,20,WINNEBAGO,189,47.3
2011,IOWA,19,NORTHEAST,30,WINNESHIEK,191,52.5
2011,IOWA,19,WEST CENTRAL,40,WOODBURY,193,46.8
2011,IOWA,19,NORTH CENTRAL,20,WORTH,195,47.8
2011,IOWA,19,NORTH CENTRAL,20,WRIGHT,197,53.5
2010,ILLINOIS,17,WEST,30,ADAMS,1,48.7
2010,ILLINOIS,17,SOUTHWEST,80,ALEXANDER,3,39.8
2010,ILLINOIS,17,WEST SOUTHWEST,60,BOND,5,49.9
2010,ILLINOIS,17,NORTHEAST,20,BOONE,7,58.1
2010,ILLINOIS,17,WEST,30,BROWN,9,48.1
2010,ILLINOIS,17,NORTHWEST,10,BUREAU,11,55
2010,ILLINOIS,17,WEST SOUTHWEST,60,CALHOUN,13,50.3
2010,ILLINOIS,17,NORTHWEST,10,CARROLL,15,58.9
2010,ILLINOIS,17,WEST SOUTHWEST,60,CASS,17,53.3
2010,ILLINOIS,17,EAST,50,CHAMPAIGN,19,56.2
2010,ILLINOIS,17,WEST SOUTHWEST,60,CHRISTIAN,21,60.5
2010,ILLINOIS,17,EAST SOUTHEAST,70,CLARK,23,49.4
2010,ILLINOIS,17,EAST SOUTHEAST,70,CLAY,25,44.2
2010,ILLINOIS,17,SOUTHWEST,80,CLINTON,27,49.8
2010,ILLINOIS,17,EAST SOUTHEAST,70,COLES,29,58
2010,ILLINOIS,17,EAST SOUTHEAST,70,CRAWFORD,33,45.5
2010,ILLINOIS,17,EAST SOUTHEAST,70,CUMBERLAND,35,49.9
2010,ILLINOIS,17,NORTHEAST,20,DE KALB,37,57.3
2010,ILLINOIS,17,CENTRAL,40,DE WITT,39,59.7
2010,ILLINOIS,17,EAST SOUTHEAST,70,DOUGLAS,41,57.4
2010,ILLINOIS,17,EAST SOUTHEAST,70,EDGAR,45,53.9
2010,ILLINOIS,17,SOUTHEAST,90,EDWARDS,47,45.2
2010,ILLINOIS,17,EAST SOUTHEAST,70,EFFINGHAM,49,49.8
2010,ILLINOIS,17,EAST SOUTHEAST,70,FAYETTE,51,49.7
2010,ILLINOIS,17,EAST,50,FORD,53,47
2010,ILLINOIS,17,SOUTHEAST,90,FRANKLIN,55,36.6
2010,ILLINOIS,17,WEST,30,FULTON,57,49.1
2010,ILLINOIS,17,SOUTHEAST,90,GALLATIN,59,40.4
2010,ILLINOIS,17,WEST SOUTHWEST,60,GREENE,61,54
2010,ILLINOIS,17,NORTHEAST,20,GRUNDY,63,47.4
2010,ILLINOIS,17,SOUTHEAST,90,HAMILTON,65,37.1
2010,ILLINOIS,17,WEST,30,HANCOCK,67,49.5
2010,ILLINOIS,17,SOUTHEAST,90,HARDIN,69,21
2010,ILLINOIS,17,WEST,30,HENDERSON,71,49.3
2010,ILLINOIS,17,NORTHWEST,10,HENRY,73,56.6
2010,ILLINOIS,17,EAST,50,IROQUOIS,75,46.1
2010,ILLINOIS,17,SOUTHWEST,80,JACKSON,77,41.6
2010,ILLINOIS,17,EAST SOUTHEAST,70,JASPER,79,46.7
2010,ILLINOIS,17,SOUTHEAST,90,JEFFERSON,81,39.9
2010,ILLINOIS,17,WEST SOUTHWEST,60,JERSEY,83,52.2
2010,ILLINOIS,17,NORTHWEST,10,JO DAVIESS,85,55.1
2010,ILLINOIS,17,SOUTHWEST,80,JOHNSON,87,31.3
2010,ILLINOIS,17,NORTHEAST,20,KANE,89,56.8
2010,ILLINOIS,17,EAST,50,KANKAKEE,91,45.1
2010,ILLINOIS,17,NORTHEAST,20,KENDALL,93,51.7
2010,ILLINOIS,17,WEST,30,KNOX,95,58.7
2010,ILLINOIS,17,NORTHEAST,20,LAKE,97,49.7
2010,ILLINOIS,17,NORTHEAST,20,LA SALLE,99,52.1
2010,ILLINOIS,17,EAST SOUTHEAST,70,LAWRENCE,101,44.7
2010,ILLINOIS,17,NORTHWEST,10,LEE,103,56.2
2010,ILLINOIS,17,EAST,50,LIVINGSTON,105,51.1
2010,ILLINOIS,17,CENTRAL,40,LOGAN,107,57.6
2010,ILLINOIS,17,WEST,30,MCDONOUGH,109,53.1
2010,ILLINOIS,17,NORTHEAST,20,MCHENRY,111,56.5
2010,ILLINOIS,17,CENTRAL,40,MCLEAN,113,58.5
2010,ILLINOIS,17,CENTRAL,40,MACON,115,60.4
2010,ILLINOIS,17,WEST SOUTHWEST,60,MACOUPIN,117,55.3
2010,ILLINOIS,17,WEST SOUTHWEST,60,MADISON,119,50.1
2010,ILLINOIS,17,EAST SOUTHEAST,70,MARION,121,47.3
2010,ILLINOIS,17,CENTRAL,40,MARSHALL,123,53.2
2010,ILLINOIS,17,CENTRAL,40,MASON,125,48.7
2010,ILLINOIS,17,SOUTHEAST,90,MASSAC,127,33.3
2010,ILLINOIS,17,CENTRAL,40,MENARD,129,54.2
2010,ILLINOIS,17,NORTHWEST,10,MERCER,131,52.9
2010,ILLINOIS,17,SOUTHWEST,80,MONROE,133,45.1
2010,ILLINOIS,17,WEST SOUTHWEST,60,MONTGOMERY,135,55.5
2010,ILLINOIS,17,WEST SOUTHWEST,60,MORGAN,137,54.1
2010,ILLINOIS,17,EAST SOUTHEAST,70,MOULTRIE,139,62.8
2010,ILLINOIS,17,NORTHWEST,10,OGLE,141,56.6
2010,ILLINOIS,17,CENTRAL,40,PEORIA,143,54.8
2010,ILLINOIS,17,SOUTHWEST,80,PERRY,145,42.6
2010,ILLINOIS,17,EAST,50,PIATT,147,63.3
2010,ILLINOIS,17,WEST SOUTHWEST,60,PIKE,149,52.9
2010,ILLINOIS,17,SOUTHEAST,90,POPE,151,27.1
2010,ILLINOIS,17,SOUTHWEST,80,PULASKI,153,39.1
2010,ILLINOIS,17,NORTHWEST,10,PUTNAM,155,51.5
2010,ILLINOIS,17,SOUTHWEST,80,RANDOLPH,157,43.2
2010,ILLINOIS,17,EAST SOUTHEAST,70,RICHLAND,159,43.5
2010,ILLINOIS,17,NORTHWEST,10,ROCK ISLAND,161,49.9
2010,ILLINOIS,17,SOUTHWEST,80,ST CLAIR,163,50
2010,ILLINOIS,17,SOUTHEAST,90,SALINE,165,39.1
2010,ILLINOIS,17,WEST SOUTHWEST,60,SANGAMON,167,60.4
2010,ILLINOIS,17,WEST,30,SCHUYLER,169,48.6
2010,ILLINOIS,17,WEST SOUTHWEST,60,SCOTT,171,52.3
2010,ILLINOIS,17,EAST SOUTHEAST,70,SHELBY,173,55.4
2010,ILLINOIS,17,CENTRAL,40,STARK,175,58.2
2010,ILLINOIS,17,NORTHWEST,10,STEPHENSON,177,56.1
2010,ILLINOIS,17,CENTRAL,40,TAZEWELL,179,58.1
2010,ILLINOIS,17,SOUTHWEST,80,UNION,181,32.8
2010,ILLINOIS,17,EAST,50,VERMILION,183,55.2
2010,ILLINOIS,17,SOUTHEAST,90,WABASH,185,44.6
2010,ILLINOIS,17,WEST,30,WARREN,187,55.2
2010,ILLINOIS,17,SOUTHWEST,80,WASHINGTON,189,45.7
2010,ILLINOIS,17,SOUTHEAST,90,WAYNE,191,44.2
2010,ILLINOIS,17,SOUTHEAST,90,WHITE,193,46
2010,ILLINOIS,17,NORTHWEST,10,WHITESIDE,195,51.9
2010,ILLINOIS,17,NORTHEAST,20,WILL,197,47
2010,ILLINOIS,17,SOUTHWEST,80,WILLIAMSON,199,34.8
2010,ILLINOIS,17,NORTHWEST,10,WINNEBAGO,201,54.8
2010,ILLINOIS,17,CENTRAL,40,WOODFORD,203,56.1
2010,INDIANA,18,NORTHEAST,30,ADAMS,1,45
2010,INDIANA,18,NORTHEAST,30,ALLEN,3,43.8
2010,INDIANA,18,CENTRAL,50,BARTHOLOMEW,5,39.5
2010,INDIANA,18,NORTHWEST,10,BENTON,7,53.4
2010,INDIANA,18,EAST CENTRAL,60,BLACKFORD,9,47.6
2010,INDIANA,18,CENTRAL,50,BOONE,11,54.3
2010,INDIANA,18,NORTH CENTRAL,20,CARROLL,15,59.9
2010,INDIANA,18,NORTH CENTRAL,20,CASS,17,53.3
2010,INDIANA,18,SOUTHEAST,90,CLARK,19,40.5
2010,INDIANA,18,WEST CENTRAL,40,CLAY,21,47.6
2010,INDIANA,18,CENTRAL,50,CLINTON,23,54.9
2010,INDIANA,18,SOUTHWEST,70,DAVIESS,27,48.7
2010,INDIANA,18,SOUTHEAST,90,DEARBORN,29,36.8
2010,INDIANA,18,CENTRAL,50,DECATUR,31,50.7
2010,INDIANA,18,NORTHEAST,30,DE KALB,33,38.7
2010,INDIANA,18,EAST CENTRAL,60,DELAWARE,35,48.7
2010,INDIANA,18,SOUTHWEST,70,DUBOIS,37,44.1
2010,INDIANA,18,NORTH CENTRAL,20,ELKHART,39,46.6
2010,INDIANA,18,EAST CENTRAL,60,FAYETTE,41,52.4
2010,INDIANA,18,WEST CENTRAL,40,FOUNTAIN,45,54.4
2010,INDIANA,18,SOUTHEAST,90,FRANKLIN,47,49.2
2010,INDIANA,18,NORTH CENTRAL,20,FULTON,49,50.4
2010,INDIANA,18,SOUTHWEST,70,GIBSON,51,44.5
2010,INDIANA,18,CENTRAL,50,GRANT,53,52.5
2010,INDIANA,18,SOUTHWEST,70,GREENE,55,43
2010,INDIANA,18,CENTRAL,50,HAMILTON,57,54.8
2010,INDIANA,18,CENTRAL,50,HANCOCK,59,48.6
2010,INDIANA,18,SOUTH CENTRAL,80,HARRISON,61,32.3
2010,INDIANA,18,CENTRAL,50,HENDRICKS,63,52.3
2010,INDIANA,18,EAST CENTRAL,60,HENRY,65,50.3
2010,INDIANA,18,CENTRAL,50,HOWARD,67,55.2
2010,INDIANA,18,NORTHEAST,30,HUNTINGTON,69,49.8
2010,INDIANA,18,SOUTH CENTRAL,80,JACKSON,71,35.7
2010,INDIANA,18,NORTHWEST,10,JASPER,73,50.2
2010,INDIANA,18,EAST CENTRAL,60,JAY,75,48
2010,INDIANA,18,SOUTHEAST,90,JEFFERSON,77,36.6
2010,INDIANA,18,SOUTHEAST,90,JENNINGS,79,39.8
2010,INDIANA,18,CENTRAL,50,JOHNSON,81,44.6
2010,INDIANA,18,SOUTHWEST,70,KNOX,83,49.5
2010,INDIANA,18,NORTH CENTRAL,20,KOSCIUSKO,85,49.6
2010,INDIANA,18,NORTHEAST,30,LAGRANGE,87,46.6
2010,INDIANA,18,NORTHWEST,10,LAKE,89,46.1
2010,INDIANA,18,NORTHWEST,10,LA PORTE,91,47.3
2010,INDIANA,18,SOUTH CENTRAL,80,LAWRENCE,93,32
2010,INDIANA,18,CENTRAL,50,MADISON,95,52.8
2010,INDIANA,18,CENTRAL,50,MARION,97,45.6
2010,INDIANA,18,NORTH CENTRAL,20,MARSHALL,99,48.2
2010,INDIANA,18,SOUTHWEST,70,MARTIN,101,45.6
2010,INDIANA,18,NORTH CENTRAL,20,MIAMI,103,51.9
2010,INDIANA,18,SOUTH CENTRAL,80,MONROE,105,37.4
2010,INDIANA,18,WEST CENTRAL,40,MONTGOMERY,107,55.3
2010,INDIANA,18,CENTRAL,50,MORGAN,109,44.5
2010,INDIANA,18,NORTHWEST,10,NEWTON,111,50.5
2010,INDIANA,18,NORTHEAST,30,NOBLE,113,42.6
2010,INDIANA,18,SOUTHEAST,90,OHIO,115,44.8
2010,INDIANA,18,SOUTH CENTRAL,80,ORANGE,117,41.4
2010,INDIANA,18,WEST CENTRAL,40,OWEN,119,44.2
2010,INDIANA,18,WEST CENTRAL,40,PARKE,121,51.2
2010,INDIANA,18,SOUTH CENTRAL,80,PERRY,123,38.2
2010,INDIANA,18,SOUTHWEST,70,PIKE,125,41.7
2010,INDIANA,18,NORTHWEST,10,PORTER,127,47.9
2010,INDIANA,18,SOUTHWEST,70,POSEY,129,42.9
2010,INDIANA,18,NORTHWEST,10,PULASKI,131,46.8
2010,INDIANA,18,WEST CENTRAL,40,PUTNAM,133,50.8
2010,INDIANA,18,EAST CENTRAL,60,RANDOLPH,135,46.5
2010,INDIANA,18,SOUTHEAST,90,RIPLEY,137,42.8
2010,INDIANA,18,CENTRAL,50,RUSH,139,52.9
2010,INDIANA,18,NORTH CENTRAL,20,ST. JOSEPH,141,46.8
2010,INDIANA,18,SOUTHEAST,90,SCOTT,143,43.9
2010,INDIANA,18,CENTRAL,50,SHELBY,145,48
2010,INDIANA,18,SOUTHWEST,70,SPENCER,147,41.8
2010,INDIANA,18,NORTHWEST,10,STARKE,149,41.7
2010,INDIANA,18,NORTHEAST,30,STEUBEN,151,44.4
2010,INDIANA,18,SOUTHWEST,70,SULLIVAN,153,50.6
2010,INDIANA,18,SOUTHEAST,90,SWITZERLAND,155,41.9
2010,INDIANA,18,WEST CENTRAL,40,TIPPECANOE,157,53.8
2010,INDIANA,18,CENTRAL,50,TIPTON,159,57.7
2010,INDIANA,18,EAST CENTRAL,60,UNION,161,57.4
2010,INDIANA,18,SOUTHWEST,70,VANDERBURGH,163,42
2010,INDIANA,18,WEST CENTRAL,40,VERMILLION,165,52.4
2010,INDIANA,18,WEST CENTRAL,40,VIGO,167,46.5
2010,INDIANA,18,NORTH CENTRAL,20,WABASH,169,50
2010,INDIANA,18,WEST CENTRAL,40,WARREN,171,54.2
2010,INDIANA,18,SOUTHWEST,70,WARRICK,173,38.4
2010,INDIANA,18,SOUTH CENTRAL,80,WASHINGTON,175,34.7
2010,INDIANA,18,EAST CENTRAL,60,WAYNE,177,48.7
2010,INDIANA,18,NORTHEAST,30,WELLS,179,51.3
2010,INDIANA,18,NORTHWEST,10,WHITE,181,54
2010,INDIANA,18,NORTHEAST,30,WHITLEY,183,43.8
2010,IOWA,19,SOUTHWEST,70,ADAIR,1,48.7
2010,IOWA,19,SOUTHWEST,70,ADAMS,3,47.7
2010,IOWA,19,NORTHEAST,30,ALLAMAKEE,5,52.2
2010,IOWA,19,SOUTH CENTRAL,80,APPANOOSE,7,42.6
2010,IOWA,19,WEST CENTRAL,40,AUDUBON,9,55.3
2010,IOWA,19,EAST CENTRAL,60,BENTON,11,52.7
2010,IOWA,19,NORTHEAST,30,BLACK HAWK,13,52.2
2010,IOWA,19,CENTRAL,50,BOONE,15,46.6
2010,IOWA,19,NORTHEAST,30,BREMER,17,52.7
2010,IOWA,19,NORTHEAST,30,BUCHANAN,19,50.5
2010,IOWA,19,NORTHWEST,10,BUENA VISTA,21,50.4
2010,IOWA,19,NORTH CENTRAL,20,BUTLER,23,54.5
2010,IOWA,19,WEST CENTRAL,40,CALHOUN,25,47.6
2010,IOWA,19,WEST CENTRAL,40,CARROLL,27,52.8
2010,IOWA,19,SOUTHWEST,70,CASS,29,53.2
2010,IOWA,19,EAST CENTRAL,60,CEDAR,31,53.1
2010,IOWA,19,NORTH CENTRAL,20,CERRO GORDO,33,51.5
2010,IOWA,19,NORTHWEST,10,CHEROKEE,35,55.7
2010,IOWA,19,NORTHEAST,30,CHICKASAW,37,54
2010,IOWA,19,SOUTH CENTRAL,80,CLARKE,39,41.4
2010,IOWA,19,NORTHWEST,10,CLAY,41,52.7
2010,IOWA,19,NORTHEAST,30,CLAYTON,43,56.8
2010,IOWA,19,EAST CENTRAL,60,CLINTON,45,51.4
2010,IOWA,19,WEST CENTRAL,40,CRAWFORD,47,57
2010,IOWA,19,CENTRAL,50,DALLAS,49,49.8
2010,IOWA,19,SOUTHEAST,90,DAVIS,51,46.6
2010,IOWA,19,SOUTH CENTRAL,80,DECATUR,53,42.9
2010,IOWA,19,NORTHEAST,30,DELAWARE,55,56.3
2010,IOWA,19,SOUTHEAST,90,DES MOINES,57,51.1
2010,IOWA,19,NORTHWEST,10,DICKINSON,59,50.2
2010,IOWA,19,NORTHEAST,30,DUBUQUE,61,54.3
2010,IOWA,19,NORTHWEST,10,EMMET,63,51
2010,IOWA,19,NORTHEAST,30,FAYETTE,65,52.6
2010,IOWA,19,NORTH CENTRAL,20,FLOYD,67,53
2010,IOWA,19,NORTH CENTRAL,20,FRANKLIN,69,50.3
2010,IOWA,19,SOUTHWEST,70,FREMONT,71,47
2010,IOWA,19,WEST CENTRAL,40,GREENE,73,48.1
2010,IOWA,19,CENTRAL,50,GRUNDY,75,59.6
2010,IOWA,19,WEST CENTRAL,40,GUTHRIE,77,50
2010,IOWA,19,CENTRAL,50,HAMILTON,79,48.1
2010,IOWA,19,NORTH CENTRAL,20,HANCOCK,81,51.2
2010,IOWA,19,CENTRAL,50,HARDIN,83,55.3
2010,IOWA,19,WEST CENTRAL,40,HARRISON,85,47.9
2010,IOWA,19,SOUTHEAST,90,HENRY,87,49.7
2010,IOWA,19,NORTHEAST,30,HOWARD,89,54.7
2010,IOWA,19,NORTH CENTRAL,20,HUMBOLDT,91,46
2010,IOWA,19,WEST CENTRAL,40,IDA,93,55.4
2010,IOWA,19,EAST CENTRAL,60,IOWA,95,52.3
2010,IOWA,19,EAST CENTRAL,60,JACKSON,97,52.4
2010,IOWA,19,CENTRAL,50,JASPER,99,48.3
2010,IOWA,19,SOUTHEAST,90,JEFFERSON,101,46.8
2010,IOWA,19,EAST CENTRAL,60,JOHNSON,103,48.9
2010,IOWA,19,EAST CENTRAL,60,JONES,105,52.6
2010,IOWA,19,SOUTHEAST,90,KEOKUK,107,45.4
2010,IOWA,19,NORTH CENTRAL,20,KOSSUTH,109,52.9
2010,IOWA,19,SOUTHEAST,90,LEE,111,49.3
2010,IOWA,19,EAST CENTRAL,60,LINN,113,53.8
2010,IOWA,19,SOUTHEAST,90,LOUISA,115,47.7
2010,IOWA,19,SOUTH CENTRAL,80,LUCAS,117,41.8
2010,IOWA,19,NORTHWEST,10,LYON,119,54.7
2010,IOWA,19,SOUTH CENTRAL,80,MADISON,121,48.6
2010,IOWA,19,SOUTHEAST,90,MAHASKA,123,47.2
2010,IOWA,19,SOUTH CENTRAL,80,MARION,125,46.9
2010,IOWA,19,CENTRAL,50,MARSHALL,127,57.4
2010,IOWA,19,SOUTHWEST,70,MILLS,129,51
2010,IOWA,19,NORTH CENTRAL,20,MITCHELL,131,54.2
2010,IOWA,19,WEST CENTRAL,40,MONONA,133,48.7
2010,IOWA,19,SOUTH CENTRAL,80,MONROE,135,44.8
2010,IOWA,19,SOUTHWEST,70,MONTGOMERY,137,49.7
2010,IOWA,19,EAST CENTRAL,60,MUSCATINE,139,48.9
2010,IOWA,19,NORTHWEST,10,O BRIEN,141,52.9
2010,IOWA,19,NORTHWEST,10,OSCEOLA,143,52.7
2010,IOWA,19,SOUTHWEST,70,PAGE,145,47.8
2010,IOWA,19,NORTHWEST,10,PALO ALTO,147,48.6
2010,IOWA,19,NORTHWEST,10,PLYMOUTH,149,55.7
2010,IOWA,19,NORTHWEST,10,POCAHONTAS,151,46.9
2010,IOWA,19,CENTRAL,50,POLK,153,46.1
2010,IOWA,19,SOUTHWEST,70,POTTAWATTAMIE,155,52.3
2010,IOWA,19,CENTRAL,50,POWESHIEK,157,51.3
2010,IOWA,19,SOUTH CENTRAL,80,RINGGOLD,159,43.9
2010,IOWA,19,WEST CENTRAL,40,SAC,161,54.5
2010,IOWA,19,EAST CENTRAL,60,SCOTT,163,52.4
2010,IOWA,19,WEST CENTRAL,40,SHELBY,165,55.4
2010,IOWA,19,NORTHWEST,10,SIOUX,167,57
2010,IOWA,19,CENTRAL,50,STORY,169,48.4
2010,IOWA,19,CENTRAL,50,TAMA,171,55.4
2010,IOWA,19,SOUTHWEST,70,TAYLOR,173,46.7
2010,IOWA,19,SOUTH CENTRAL,80,UNION,175,48.1
2010,IOWA,19,SOUTHEAST,90,VAN BUREN,177,48
2010,IOWA,19,SOUTHEAST,90,WAPELLO,179,45.6
2010,IOWA,19,SOUTH CENTRAL,80,WARREN,181,48.4
2010,IOWA,19,SOUTHEAST,90,WASHINGTON,183,46.9
2010,IOWA,19,SOUTH CENTRAL,80,WAYNE,185,42.6
2010,IOWA,19,CENTRAL,50,WEBSTER,187,45.5
2010,IOWA,19,NORTH CENTRAL,20,WINNEBAGO,189,51.5
2010,IOWA,19,NORTHEAST,30,WINNESHIEK,191,55.1
2010,IOWA,19,WEST CENTRAL,40,WOODBURY,193,50.4
2010,IOWA,19,NORTH CENTRAL,20,WORTH,195,52.7
2010,IOWA,19,NORTH CENTRAL,20,WRIGHT,197,41.7
2009,ILLINOIS,17,WEST,30,ADAMS,1,47
2009,ILLINOIS,17,SOUTHWEST,80,ALEXANDER,3,41
2009,ILLINOIS,17,WEST SOUTHWEST,60,BOND,5,37
2009,ILLINOIS,17,NORTHEAST,20,BOONE,7,45
2009,ILLINOIS,17,WEST,30,BROWN,9,46
2009,ILLINOIS,17,NORTHWEST,10,BUREAU,11,44
2009,ILLINOIS,17,WEST SOUTHWEST,60,CALHOUN,13,44
2009,ILLINOIS,17,NORTHWEST,10,CARROLL,15,55
2009,ILLINOIS,17,WEST SOUTHWEST,60,CASS,17,51
2009,ILLINOIS,17,EAST,50,CHAMPAIGN,19,56
2009,ILLINOIS,17,WEST SOUTHWEST,60,CHRISTIAN,21,55
2009,ILLINOIS,17,EAST SOUTHEAST,70,CLARK,23,39
2009,ILLINOIS,17,EAST SOUTHEAST,70,CLAY,25,33
2009,ILLINOIS,17,SOUTHWEST,80,CLINTON,27,39
2009,ILLINOIS,17,EAST SOUTHEAST,70,COLES,29,50
2009,ILLINOIS,17,EAST SOUTHEAST,70,CRAWFORD,33,38
2009,ILLINOIS,17,EAST SOUTHEAST,70,CUMBERLAND,35,41
2009,ILLINOIS,17,NORTHEAST,20,DE KALB,37,47
2009,ILLINOIS,17,CENTRAL,40,DE WITT,39,55
2009,ILLINOIS,17,EAST SOUTHEAST,70,DOUGLAS,41,55
2009,ILLINOIS,17,EAST SOUTHEAST,70,EDGAR,45,48
2009,ILLINOIS,17,SOUTHEAST,90,EDWARDS,47,41
2009,ILLINOIS,17,EAST SOUTHEAST,70,EFFINGHAM,49,39
2009,ILLINOIS,17,EAST SOUTHEAST,70,FAYETTE,51,34
2009,ILLINOIS,17,EAST,50,FORD,53,54
2009,ILLINOIS,17,SOUTHEAST,90,FRANKLIN,55,39
2009,ILLINOIS,17,WEST,30,FULTON,57,43
2009,ILLINOIS,17,SOUTHEAST,90,GALLATIN,59,48
2009,ILLINOIS,17,WEST SOUTHWEST,60,GREENE,61,49
2009,ILLINOIS,17,NORTHEAST,20,GRUNDY,63,48
2009,ILLINOIS,17,SOUTHEAST,90,HAMILTON,65,43
2009,ILLINOIS,17,WEST,30,HANCOCK,67,50
2009,ILLINOIS,17,WEST,30,HENDERSON,71,48
2009,ILLINOIS,17,NORTHWEST,10,HENRY,73,47
2009,ILLINOIS,17,EAST,50,IROQUOIS,75,51
2009,ILLINOIS,17,SOUTHWEST,80,JACKSON,77,44
2009,ILLINOIS,17,EAST SOUTHEAST,70,JASPER,79,35
2009,ILLINOIS,17,SOUTHEAST,90,JEFFERSON,81,32
2009,ILLINOIS,17,WEST SOUTHWEST,60,JERSEY,83,43
2009,ILLINOIS,17,NORTHWEST,10,JO DAVIESS,85,46
2009,ILLINOIS,17,SOUTHWEST,80,JOHNSON,87,38
2009,ILLINOIS,17,NORTHEAST,20,KANE,89,44
2009,ILLINOIS,17,EAST,50,KANKAKEE,91,46
2009,ILLINOIS,17,NORTHEAST,20,KENDALL,93,47
2009,ILLINOIS,17,WEST,30,KNOX,95,47
2009,ILLINOIS,17,NORTHEAST,20,LAKE,97,35
2009,ILLINOIS,17,NORTHEAST,20,LA SALLE,99,46
2009,ILLINOIS,17,EAST SOUTHEAST,70,LAWRENCE,101,38
2009,ILLINOIS,17,NORTHWEST,10,LEE,103,45
2009,ILLINOIS,17,EAST,50,LIVINGSTON,105,51
2009,ILLINOIS,17,CENTRAL,40,LOGAN,107,51
2009,ILLINOIS,17,WEST,30,MCDONOUGH,109,52
2009,ILLINOIS,17,NORTHEAST,20,MCHENRY,111,43
2009,ILLINOIS,17,CENTRAL,40,MCLEAN,113,54
2009,ILLINOIS,17,CENTRAL,40,MACON,115,55
2009,ILLINOIS,17,WEST SOUTHWEST,60,MACOUPIN,117,42
2009,ILLINOIS,17,WEST SOUTHWEST,60,MADISON,119,41
2009,ILLINOIS,17,EAST SOUTHEAST,70,MARION,121,34
2009,ILLINOIS,17,CENTRAL,40,MARSHALL,123,46
2009,ILLINOIS,17,CENTRAL,40,MASON,125,46
2009,ILLINOIS,17,SOUTHEAST,90,MASSAC,127,44
2009,ILLINOIS,17,CENTRAL,40,MENARD,129,50
2009,ILLINOIS,17,NORTHWEST,10,MERCER,131,47
2009,ILLINOIS,17,SOUTHWEST,80,MONROE,133,42
2009,ILLINOIS,17,WEST SOUTHWEST,60,MONTGOMERY,135,44
2009,ILLINOIS,17,WEST SOUTHWEST,60,MORGAN,137,52
2009,ILLINOIS,17,EAST SOUTHEAST,70,MOULTRIE,139,55
2009,ILLINOIS,17,NORTHWEST,10,OGLE,141,45
2009,ILLINOIS,17,CENTRAL,40,PEORIA,143,45
2009,ILLINOIS,17,SOUTHWEST,80,PERRY,145,36
2009,ILLINOIS,17,EAST,50,PIATT,147,56
2009,ILLINOIS,17,WEST SOUTHWEST,60,PIKE,149,48
2009,ILLINOIS,17,SOUTHWEST,80,PULASKI,153,45
2009,ILLINOIS,17,NORTHWEST,10,PUTNAM,155,49
2009,ILLINOIS,17,SOUTHWEST,80,RANDOLPH,157,39
2009,ILLINOIS,17,EAST SOUTHEAST,70,RICHLAND,159,34
2009,ILLINOIS,17,NORTHWEST,10,ROCK ISLAND,161,48
2009,ILLINOIS,17,SOUTHWEST,80,ST CLAIR,163,42
2009,ILLINOIS,17,SOUTHEAST,90,SALINE,165,45
2009,ILLINOIS,17,WEST SOUTHWEST,60,SANGAMON,167,53
2009,ILLINOIS,17,WEST,30,SCHUYLER,169,48
2009,ILLINOIS,17,WEST SOUTHWEST,60,SCOTT,171,51
2009,ILLINOIS,17,EAST SOUTHEAST,70,SHELBY,173,48
2009,ILLINOIS,17,CENTRAL,40,STARK,175,46
2009,ILLINOIS,17,NORTHWEST,10,STEPHENSON,177,49
2009,ILLINOIS,17,CENTRAL,40,TAZEWELL,179,53
2009,ILLINOIS,17,SOUTHWEST,80,UNION,181,42
2009,ILLINOIS,17,EAST,50,VERMILION,183,55
2009,ILLINOIS,17,SOUTHEAST,90,WABASH,185,45
2009,ILLINOIS,17,WEST,30,WARREN,187,51
2009,ILLINOIS,17,SOUTHWEST,80,WASHINGTON,189,38
2009,ILLINOIS,17,SOUTHEAST,90,WAYNE,191,37
2009,ILLINOIS,17,SOUTHEAST,90,WHITE,193,43
2009,ILLINOIS,17,NORTHWEST,10,WHITESIDE,195,49
2009,ILLINOIS,17,NORTHEAST,20,WILL,197,47
