Year,State,State ANSI,Ag District,Ag District Code,County,County ANSI,Value
2017,ILLINOIS,17,WEST SOUTHWEST,60,BOND,5,70000.00
2017,ILLINOIS,17,NORTHEAST,20,BOONE,7,62300.00
2017,ILLINOIS,17,WEST,30,BROWN,9,37700.00
2017,ILLINOIS,17,NORTHWEST,10,BUREAU,11,264000.00
2017,ILLINOIS,17,WEST SOUTHWEST,60,CALHOUN,13,18000.00
2017,ILLINOIS,17,NORTHWEST,10,CARROLL,15,148000.00
2017,ILLINOIS,17,WEST SOUTHWEST,60,CASS,17,90700.00
2017,ILLINOIS,17,EAST,50,CHAMPAIGN,19,274000.00
2017,ILLINOIS,17,WEST SOUTHWEST,60,CHRISTIAN,21,191500.00
2017,ILLINOIS,17,EAST SOUTHEAST,70,CLARK,23,90700.00
2017,ILLINOIS,17,EAST SOUTHEAST,70,CLAY,25,73100.00
2017,ILLINOIS,17,SOUTHWEST,80,CLINTON,27,94400.00
2017,ILLINOIS,17,EAST SOUTHEAST,70,COLES,29,115000.00
2017,ILLINOIS,17,EAST SOUTHEAST,70,CRAWFORD,33,84700.00
2017,ILLINOIS,17,EAST SOUTHEAST,70,CUMBERLAND,35,63100.00
2017,ILLINOIS,17,NORTHEAST,20,DE KALB,37,211500.00
2017,ILLINOIS,17,CENTRAL,40,DE WITT,39,101000.00
2017,ILLINOIS,17,EAST SOUTHEAST,70,DOUGLAS,41,115000.00
2017,ILLINOIS,17,EAST SOUTHEAST,70,EDGAR,45,161500.00
2017,ILLINOIS,17,SOUTHEAST,90,EDWARDS,47,38900.00
2017,ILLINOIS,17,EAST SOUTHEAST,70,EFFINGHAM,49,88100.00
2017,ILLINOIS,17,EAST SOUTHEAST,70,FAYETTE,51,109000.00
2017,ILLINOIS,17,EAST,50,FORD,53,138000.00
2017,ILLINOIS,17,SOUTHEAST,90,FRANKLIN,55,35000.00
2017,ILLINOIS,17,WEST,30,FULTON,57,123000.00
2017,ILLINOIS,17,SOUTHEAST,90,GALLATIN,59,67500.00
2017,ILLINOIS,17,WEST SOUTHWEST,60,GREENE,61,111500.00
2017,ILLINOIS,17,NORTHEAST,20,GRUNDY,63,102500.00
2017,ILLINOIS,17,SOUTHEAST,90,HAMILTON,65,73200.00
2017,ILLINOIS,17,WEST,30,HANCOCK,67,162500.00
2017,ILLINOIS,17,WEST,30,HENDERSON,71,95000.00
2017,ILLINOIS,17,NORTHWEST,10,HENRY,73,229500.00
2017,ILLINOIS,17,EAST,50,IROQUOIS,75,326000.00
2017,ILLINOIS,17,SOUTHWEST,80,JACKSON,77,24800.00
2017,ILLINOIS,17,EAST SOUTHEAST,70,JASPER,79,102500.00
2017,ILLINOIS,17,SOUTHEAST,90,JEFFERSON,81,44900.00
2017,ILLINOIS,17,WEST SOUTHWEST,60,JERSEY,83,63000.00
2017,ILLINOIS,17,NORTHWEST,10,JO DAVIESS,85,97500.00
2017,ILLINOIS,17,SOUTHWEST,80,JOHNSON,87,5700.00
2017,ILLINOIS,17,NORTHEAST,20,KANE,89,72600.00
2017,ILLINOIS,17,EAST,50,KANKAKEE,91,185000.00
2017,ILLINOIS,17,NORTHEAST,20,KENDALL,93,74000.00
2017,ILLINOIS,17,WEST,30,KNOX,95,153000.00
2017,ILLINOIS,17,NORTHEAST,20,LAKE,97,8100.00
2017,ILLINOIS,17,NORTHEAST,20,LA SALLE,99,282500.00
2017,ILLINOIS,17,EAST SOUTHEAST,70,LAWRENCE,101,77700.00
2017,ILLINOIS,17,NORTHWEST,10,LEE,103,241000.00
2017,ILLINOIS,17,EAST,50,LIVINGSTON,105,294500.00
2017,ILLINOIS,17,CENTRAL,40,LOGAN,107,185000.00
2017,ILLINOIS,17,WEST,30,MCDONOUGH,109,146500.00
2017,ILLINOIS,17,NORTHEAST,20,MCHENRY,111,88600.00
